% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=SpectralShapeStatistics FFTWindow=Hamming blockSize=1024 stepSize=512
2.887839e+01,6.368991e+01,5.589467e+00,3.176673e+01
2.568380e+01,5.103655e+01,6.828936e+00,5.050054e+01
2.669799e+01,5.168029e+01,6.498788e+00,4.643845e+01
2.562421e+01,5.175545e+01,6.951833e+00,5.241365e+01
2.634605e+01,5.275331e+01,6.324186e+00,4.370766e+01
2.642676e+01,5.315521e+01,6.494877e+00,4.593119e+01
2.535830e+01,5.145720e+01,7.313572e+00,5.739600e+01
2.571098e+01,5.462619e+01,6.639916e+00,4.686468e+01
2.721088e+01,5.856239e+01,6.198411e+00,4.007577e+01
2.825902e+01,6.169534e+01,6.031374e+00,3.711248e+01
3.068662e+01,7.076092e+01,5.408185e+00,2.852524e+01
3.347246e+01,7.676382e+01,4.949604e+00,2.313605e+01
3.330723e+01,7.427932e+01,5.040723e+00,2.427333e+01
3.354454e+01,7.688572e+01,4.972237e+00,2.319517e+01
2.918551e+01,6.160105e+01,6.008570e+00,3.700091e+01
2.314316e+01,3.652963e+01,8.490955e+00,9.081402e+01
2.812610e+01,4.663446e+01,6.654674e+00,5.150995e+01
2.599998e+01,4.372415e+01,7.343732e+00,6.324618e+01
2.390917e+01,4.073591e+01,7.928402e+00,7.592741e+01
2.640563e+01,4.412151e+01,7.702893e+00,6.918819e+01
2.539890e+01,4.662170e+01,7.629431e+00,6.549761e+01
2.926085e+01,5.757173e+01,5.624124e+00,3.379852e+01
2.991156e+01,5.623572e+01,6.052387e+00,3.925942e+01
2.501245e+01,4.945695e+01,7.375878e+00,5.956776e+01
2.797309e+01,5.656129e+01,6.572642e+00,4.535619e+01
2.885806e+01,6.124830e+01,6.245580e+00,3.979140e+01
3.075863e+01,6.545963e+01,5.329725e+00,2.882059e+01
3.076850e+01,6.643324e+01,5.472541e+00,3.005038e+01
2.806425e+01,4.375610e+01,7.084343e+00,5.947847e+01
3.031387e+01,4.832593e+01,6.038469e+00,4.234773e+01
3.343367e+01,5.317839e+01,5.603114e+00,3.444082e+01
3.078979e+01,5.505872e+01,5.561634e+00,3.398666e+01
2.890025e+01,4.263052e+01,7.191675e+00,6.299757e+01
3.155850e+01,5.308330e+01,5.816306e+00,3.722097e+01
3.022776e+01,5.473272e+01,5.799907e+00,3.681022e+01
3.018167e+01,5.175012e+01,6.499640e+00,4.657787e+01
3.047995e+01,5.756949e+01,6.044938e+00,3.878697e+01
3.220446e+01,6.051129e+01,5.722812e+00,3.415620e+01
3.353558e+01,6.390932e+01,5.321083e+00,2.907140e+01
3.415161e+01,6.653421e+01,5.201583e+00,2.730107e+01
3.599223e+01,6.852034e+01,5.254782e+00,2.709107e+01
3.639239e+01,6.826102e+01,4.823073e+00,2.313367e+01
3.069909e+01,4.355718e+01,6.557197e+00,5.235019e+01
3.245396e+01,4.859286e+01,5.804924e+00,3.957357e+01
2.786241e+01,4.019289e+01,7.214738e+00,6.687719e+01
2.719538e+01,3.985078e+01,6.986926e+00,6.387403e+01
3.053447e+01,4.431650e+01,6.589621e+00,5.301467e+01
3.254851e+01,5.282484e+01,5.793571e+00,3.733074e+01
3.023544e+01,4.988933e+01,6.221808e+00,4.429244e+01
2.845597e+01,4.774432e+01,6.672092e+00,5.178692e+01
3.021036e+01,4.996308e+01,6.764052e+00,5.168482e+01
3.015226e+01,4.944091e+01,6.879258e+00,5.291366e+01
3.041505e+01,5.633100e+01,6.409874e+00,4.353603e+01
3.080282e+01,5.624461e+01,6.297599e+00,4.215816e+01
3.352085e+01,6.090708e+01,5.849029e+00,3.526714e+01
2.611449e+01,4.745589e+01,7.313178e+00,6.015697e+01
2.689621e+01,4.206857e+01,7.579263e+00,6.891594e+01
2.788868e+01,4.912069e+01,6.197188e+00,4.375554e+01
2.636314e+01,4.259954e+01,7.626843e+00,6.948479e+01
3.106457e+01,5.485606e+01,5.559533e+00,3.382264e+01
2.978485e+01,5.457966e+01,5.704281e+00,3.560544e+01
2.575237e+01,4.543678e+01,7.594391e+00,6.589666e+01
2.789917e+01,4.834963e+01,7.133893e+00,5.726429e+01
2.805310e+01,5.360934e+01,6.350025e+00,4.389623e+01
3.134402e+01,6.254442e+01,5.297651e+00,2.910754e+01
3.128092e+01,6.312175e+01,5.610770e+00,3.234523e+01
2.552362e+01,5.388676e+01,6.928528e+00,5.103143e+01
